task_id,category,gold_label,predicted_label,label_correct,verifier_valid,trace_grounded,direct_f1,closure_f1,first_violation_step,num_violations,num_formula_violations,question,gold_relations,pred_edges,answer
te3_test_WSJ_20130322_159_l15,tempeval_relation,BEFORE,AFTER,0,0,0,0.0,0.0,1,1,2,"Title:
Netanyahu Apologizes to Turkey for Deadly Ship Raid

Passage:
The call, which happened as President Barack Obama wrapped up his first presidential visit to Israel, was an unexpected outcome from a Mideast trip that seemed to yield few concrete steps. Mr. Netanyahu's office confirmed that the Israeli leader, in a conversation with Mr. Erdogan, ""agreed to restore normalization between Israel and Turkey, including the dispatch of ambassadors and the cancellation of legal steps against [Israeli Defense Forces] soldiers."" Mr. Erdogan accepted the Israeli apology, the prime minister's office said.

Determine the temporal relation between the following event mentions.
- outcome [ei8]
- confirmed [ei12]

Use one of: BEFORE, AFTER, SIMULTANEOUS, UNKNOWN.","[[""outcome [ei8]"", ""confirmed [ei12]"", ""BEFORE""]]","[[""confirmed [ei12]"", ""outcome [ei8]"", ""BEFORE""]]",BEFORE
te3_test_WSJ_20130322_159_l16,tempeval_relation,BEFORE,AFTER,0,1,1,0.0,0.0,,0,0,"Title:
Netanyahu Apologizes to Turkey for Deadly Ship Raid

Passage:
Mr. Netanyahu's office confirmed that the Israeli leader, in a conversation with Mr. Erdogan, ""agreed to restore normalization between Israel and Turkey, including the dispatch of ambassadors and the cancellation of legal steps against [Israeli Defense Forces] soldiers."" Mr. Erdogan accepted the Israeli apology, the prime minister's office said.

Determine the temporal relation between the following event mentions.
- conversation [ei13]
- confirmed [ei12]

Use one of: BEFORE, AFTER, SIMULTANEOUS, UNKNOWN.","[[""conversation [ei13]"", ""confirmed [ei12]"", ""BEFORE""]]","[[""confirmed [ei12]"", ""conversation [ei13]"", ""BEFORE""]]",BEFORE
te3_test_WSJ_20130322_159_l17,tempeval_relation,BEFORE,SIMULTANEOUS,0,1,1,0.0,0.0,,0,0,"Title:
Netanyahu Apologizes to Turkey for Deadly Ship Raid

Passage:
Mr. Netanyahu's office confirmed that the Israeli leader, in a conversation with Mr. Erdogan, ""agreed to restore normalization between Israel and Turkey, including the dispatch of ambassadors and the cancellation of legal steps against [Israeli Defense Forces] soldiers."" Mr. Erdogan accepted the Israeli apology, the prime minister's office said.

Determine the temporal relation between the following event mentions.
- agreed [ei14]
- confirmed [ei12]

Use one of: BEFORE, AFTER, SIMULTANEOUS, UNKNOWN.","[[""agreed [ei14]"", ""confirmed [ei12]"", ""BEFORE""]]","[[""agreed [ei14]"", ""confirmed [ei12]"", ""SIMULTANEOUS""]]",SIMULTANEOUS
te3_test_WSJ_20130322_159_l19,tempeval_relation,AFTER,AFTER,1,1,1,0.0,1.0,,0,0,"Title:
Netanyahu Apologizes to Turkey for Deadly Ship Raid

Passage:
Mr. Netanyahu's office confirmed that the Israeli leader, in a conversation with Mr. Erdogan, ""agreed to restore normalization between Israel and Turkey, including the dispatch of ambassadors and the cancellation of legal steps against [Israeli Defense Forces] soldiers."" Mr. Erdogan accepted the Israeli apology, the prime minister's office said.

Determine the temporal relation between the following event mentions.
- dispatch [ei16]
- confirmed [ei12]

Use one of: BEFORE, AFTER, SIMULTANEOUS, UNKNOWN.","[[""dispatch [ei16]"", ""confirmed [ei12]"", ""AFTER""]]","[[""confirmed [ei12]"", ""dispatch [ei16]"", ""BEFORE""]]",BEFORE
te3_test_WSJ_20130322_159_l20,tempeval_relation,AFTER,AFTER,1,1,1,0.0,1.0,,0,0,"Title:
Netanyahu Apologizes to Turkey for Deadly Ship Raid

Passage:
Mr. Netanyahu's office confirmed that the Israeli leader, in a conversation with Mr. Erdogan, ""agreed to restore normalization between Israel and Turkey, including the dispatch of ambassadors and the cancellation of legal steps against [Israeli Defense Forces] soldiers."" Mr. Erdogan accepted the Israeli apology, the prime minister's office said.

Determine the temporal relation between the following event mentions.
- cancellation [ei17]
- confirmed [ei12]

Use one of: BEFORE, AFTER, SIMULTANEOUS, UNKNOWN.","[[""cancellation [ei17]"", ""confirmed [ei12]"", ""AFTER""]]","[[""confirmed [ei12]"", ""cancellation [ei17]"", ""BEFORE""]]",BEFORE
te3_test_WSJ_20130322_159_l22,tempeval_relation,SIMULTANEOUS,BEFORE,0,1,1,0.0,0.0,,0,0,"Title:
Netanyahu Apologizes to Turkey for Deadly Ship Raid

Passage:
Mr. Netanyahu's office confirmed that the Israeli leader, in a conversation with Mr. Erdogan, ""agreed to restore normalization between Israel and Turkey, including the dispatch of ambassadors and the cancellation of legal steps against [Israeli Defense Forces] soldiers."" Mr. Erdogan accepted the Israeli apology, the prime minister's office said.

Determine the temporal relation between the following event mentions.
- confirmed [ei12]
- said [ei19]

Use one of: BEFORE, AFTER, SIMULTANEOUS, UNKNOWN.","[[""confirmed [ei12]"", ""said [ei19]"", ""SIMULTANEOUS""]]","[[""confirmed [ei12]"", ""said [ei19]"", ""BEFORE""]]",BEFORE
te3_test_WSJ_20130322_159_l23,tempeval_relation,BEFORE,AFTER,0,1,1,0.0,0.0,,0,0,"Title:
Netanyahu Apologizes to Turkey for Deadly Ship Raid

Passage:
Mr. Netanyahu's office confirmed that the Israeli leader, in a conversation with Mr. Erdogan, ""agreed to restore normalization between Israel and Turkey, including the dispatch of ambassadors and the cancellation of legal steps against [Israeli Defense Forces] soldiers."" Mr. Erdogan accepted the Israeli apology, the prime minister's office said.

Determine the temporal relation between the following event mentions.
- accepted [ei18]
- said [ei19]

Use one of: BEFORE, AFTER, SIMULTANEOUS, UNKNOWN.","[[""accepted [ei18]"", ""said [ei19]"", ""BEFORE""]]","[[""said [ei19]"", ""accepted [ei18]"", ""BEFORE""]]",BEFORE
te3_test_WSJ_20130322_159_l25,tempeval_relation,BEFORE,UNKNOWN,0,0,1,0.0,0.0,1,1,1,"Title:
Netanyahu Apologizes to Turkey for Deadly Ship Raid

Passage:
Israeli Prime Minister Benjamin Netanyahu apologized on Friday to Turkish Prime Minister Recep Tayyip Erdogan for a raid on a Turkish flotilla ship, a move that will help restore strained ties between the countries. The call, which happened as President Barack Obama wrapped up his first presidential visit to Israel, was an unexpected outcome from a Mideast trip that seemed to yield few concrete steps. Mr. Netanyahu's office confirmed that the Israeli leader, in a conversation with Mr. Erdogan, ""agreed to restore normalization between Israel and Turkey, including the dispatch of ambassadors and the cancellation of legal steps against [Israeli Defense Forces] soldiers."" Mr. Erdogan accepted the Israeli apology, the prime minister's office said. Mr. Erdogan has long sought an apology for the raid in May 2010 on the Mavi Marmara, which was part of a flotilla that sought to break Israel's blockade of Gaza. An Israeli raid on the ship left nine passengers dead, all of them Turkish or of Turkish descent.

Determine the temporal relation between the following event mentions.
- sought [ei20]
- apologized [ei1]

Use one of: BEFORE, AFTER, SIMULTANEOUS, UNKNOWN.","[[""sought [ei20]"", ""apologized [ei1]"", ""BEFORE""]]","[[""apologized [ei1]"", ""searched [ei20]"", ""BEFORE""]]",BEFORE
te3_test_WSJ_20130322_159_l26,tempeval_relation,AFTER,BEFORE,0,1,1,0.0,0.0,,0,0,"Title:
Netanyahu Apologizes to Turkey for Deadly Ship Raid

Passage:
Mr. Netanyahu's office confirmed that the Israeli leader, in a conversation with Mr. Erdogan, ""agreed to restore normalization between Israel and Turkey, including the dispatch of ambassadors and the cancellation of legal steps against [Israeli Defense Forces] soldiers."" Mr. Erdogan accepted the Israeli apology, the prime minister's office said. Mr. Erdogan has long sought an apology for the raid in May 2010 on the Mavi Marmara, which was part of a flotilla that sought to break Israel's blockade of Gaza. An Israeli raid on the ship left nine passengers dead, all of them Turkish or of Turkish descent.

Determine the temporal relation between the following event mentions.
- said [ei19]
- sought [ei20]

Use one of: BEFORE, AFTER, SIMULTANEOUS, UNKNOWN.","[[""said [ei19]"", ""sought [ei20]"", ""AFTER""]]","[[""said [ei19]"", ""sought [ei20]"", ""BEFORE""]]",BEFORE
te3_test_WSJ_20130322_159_l27,tempeval_relation,BEFORE,AFTER,0,1,1,0.0,0.0,,0,0,"Title:
Netanyahu Apologizes to Turkey for Deadly Ship Raid

Passage:
Mr. Erdogan has long sought an apology for the raid in May 2010 on the Mavi Marmara, which was part of a flotilla that sought to break Israel's blockade of Gaza. An Israeli raid on the ship left nine passengers dead, all of them Turkish or of Turkish descent.

Determine the temporal relation between the following event mentions.
- raid [ei21]
- sought [ei20]

Use one of: BEFORE, AFTER, SIMULTANEOUS, UNKNOWN.","[[""raid [ei21]"", ""sought [ei20]"", ""BEFORE""]]","[[""sought [ei20]"", ""raid [ei21]"", ""BEFORE""]]",BEFORE
te3_test_WSJ_20130322_159_l29,tempeval_relation,BEFORE,AFTER,0,1,1,0.0,0.0,,0,0,"Title:
Netanyahu Apologizes to Turkey for Deadly Ship Raid

Passage:
Mr. Erdogan has long sought an apology for the raid in May 2010 on the Mavi Marmara, which was part of a flotilla that sought to break Israel's blockade of Gaza. An Israeli raid on the ship left nine passengers dead, all of them Turkish or of Turkish descent.

Determine the temporal relation between the following event mentions.
- break [ei23]
- sought [ei20]

Use one of: BEFORE, AFTER, SIMULTANEOUS, UNKNOWN.","[[""break [ei23]"", ""sought [ei20]"", ""BEFORE""]]","[[""sought [ei20]"", ""break [ei23]"", ""BEFORE""]]",BEFORE
te3_test_WSJ_20130322_159_l32,tempeval_relation,AFTER,UNKNOWN,0,0,1,0.0,0.0,1,1,1,"Title:
Netanyahu Apologizes to Turkey for Deadly Ship Raid

Passage:
Mr. Erdogan has long sought an apology for the raid in May 2010 on the Mavi Marmara, which was part of a flotilla that sought to break Israel's blockade of Gaza. An Israeli raid on the ship left nine passengers dead, all of them Turkish or of Turkish descent.

Determine the temporal relation between the following event mentions.
- sought [ei20]
- left [ei26]

Use one of: BEFORE, AFTER, SIMULTANEOUS, UNKNOWN.","[[""sought [ei20]"", ""left [ei26]"", ""AFTER""]]","[[""searched [ei20]"", ""left [ei26]"", ""BEFORE""]]",BEFORE
te3_test_WSJ_20130322_159_l33,tempeval_relation,BEFORE,BEFORE,1,1,1,1.0,1.0,,0,0,"Title:
Netanyahu Apologizes to Turkey for Deadly Ship Raid

Passage:
Mr. Erdogan has long sought an apology for the raid in May 2010 on the Mavi Marmara, which was part of a flotilla that sought to break Israel's blockade of Gaza. An Israeli raid on the ship left nine passengers dead, all of them Turkish or of Turkish descent.

Determine the temporal relation between the following event mentions.
- raid [ei25]
- left [ei26]

Use one of: BEFORE, AFTER, SIMULTANEOUS, UNKNOWN.","[[""raid [ei25]"", ""left [ei26]"", ""BEFORE""]]","[[""raid [ei25]"", ""left [ei26]"", ""BEFORE""]]",BEFORE
te3_test_WSJ_20130322_159_l35,tempeval_relation,BEFORE,BEFORE,1,1,1,1.0,1.0,,0,0,"Title:
Netanyahu Apologizes to Turkey for Deadly Ship Raid

Passage:
Mr. Erdogan has long sought an apology for the raid in May 2010 on the Mavi Marmara, which was part of a flotilla that sought to break Israel's blockade of Gaza. An Israeli raid on the ship left nine passengers dead, all of them Turkish or of Turkish descent. ""In light of the Israeli investigation into the incident, which pointed out several operational errors, Prime Minister Netanyahu apologized to the Turkish people for any errors that could have led to loss of life and agreed to complete the agreement on compensation,"" the statement said.

Determine the temporal relation between the following event mentions.
- left [ei26]
- said [ei37]

Use one of: BEFORE, AFTER, SIMULTANEOUS, UNKNOWN.","[[""left [ei26]"", ""said [ei37]"", ""BEFORE""]]","[[""left [ei26]"", ""said [ei37]"", ""BEFORE""]]",BEFORE
te3_test_WSJ_20130322_159_l36,tempeval_relation,BEFORE,UNKNOWN,0,0,0,0.0,0.0,0,2,1,"Title:
Netanyahu Apologizes to Turkey for Deadly Ship Raid

Passage:
""In light of the Israeli investigation into the incident, which pointed out several operational errors, Prime Minister Netanyahu apologized to the Turkish people for any errors that could have led to loss of life and agreed to complete the agreement on compensation,"" the statement said.

Determine the temporal relation between the following event mentions.
- investigation [ei27]
- said [ei37]

Use one of: BEFORE, AFTER, SIMULTANEOUS, UNKNOWN.","[[""investigation [ei27]"", ""said [ei37]"", ""BEFORE""]]","[[""ei27"", ""ei37"", ""BEFORE""]]",BEFORE
te3_test_WSJ_20130322_159_l37,tempeval_relation,BEFORE,BEFORE,1,1,1,1.0,1.0,,0,0,"Title:
Netanyahu Apologizes to Turkey for Deadly Ship Raid

Passage:
""In light of the Israeli investigation into the incident, which pointed out several operational errors, Prime Minister Netanyahu apologized to the Turkish people for any errors that could have led to loss of life and agreed to complete the agreement on compensation,"" the statement said.

Determine the temporal relation between the following event mentions.
- incident [ei28]
- said [ei37]

Use one of: BEFORE, AFTER, SIMULTANEOUS, UNKNOWN.","[[""incident [ei28]"", ""said [ei37]"", ""BEFORE""]]","[[""incident [ei28]"", ""said [ei37]"", ""BEFORE""]]",BEFORE
te3_test_WSJ_20130322_159_l38,tempeval_relation,BEFORE,BEFORE,1,1,1,1.0,1.0,,0,0,"Title:
Netanyahu Apologizes to Turkey for Deadly Ship Raid

Passage:
""In light of the Israeli investigation into the incident, which pointed out several operational errors, Prime Minister Netanyahu apologized to the Turkish people for any errors that could have led to loss of life and agreed to complete the agreement on compensation,"" the statement said.

Determine the temporal relation between the following event mentions.
- pointed [ei29]
- said [ei37]

Use one of: BEFORE, AFTER, SIMULTANEOUS, UNKNOWN.","[[""pointed [ei29]"", ""said [ei37]"", ""BEFORE""]]","[[""pointed [ei29]"", ""said [ei37]"", ""BEFORE""]]",BEFORE
te3_test_WSJ_20130322_159_l40,tempeval_relation,BEFORE,BEFORE,1,1,1,1.0,1.0,,0,0,"Title:
Netanyahu Apologizes to Turkey for Deadly Ship Raid

Passage:
""In light of the Israeli investigation into the incident, which pointed out several operational errors, Prime Minister Netanyahu apologized to the Turkish people for any errors that could have led to loss of life and agreed to complete the agreement on compensation,"" the statement said.

Determine the temporal relation between the following event mentions.
- apologized [ei31]
- said [ei37]

Use one of: BEFORE, AFTER, SIMULTANEOUS, UNKNOWN.","[[""apologized [ei31]"", ""said [ei37]"", ""BEFORE""]]","[[""apologized [ei31]"", ""said [ei37]"", ""BEFORE""]]",BEFORE
te3_test_WSJ_20130322_159_l42,tempeval_relation,BEFORE,AFTER,0,1,1,0.0,0.0,,0,0,"Title:
Netanyahu Apologizes to Turkey for Deadly Ship Raid

Passage:
""In light of the Israeli investigation into the incident, which pointed out several operational errors, Prime Minister Netanyahu apologized to the Turkish people for any errors that could have led to loss of life and agreed to complete the agreement on compensation,"" the statement said.

Determine the temporal relation between the following event mentions.
- loss [ei33]
- said [ei37]

Use one of: BEFORE, AFTER, SIMULTANEOUS, UNKNOWN.","[[""loss [ei33]"", ""said [ei37]"", ""BEFORE""]]","[[""said [ei37]"", ""loss [ei33]"", ""BEFORE""]]",BEFORE
